store_id,installHistory,subscriptionHistory
Store_5312,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-06-28 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-06-28 00:00:00.000000"",""endType"":null,""toDate"":""2024-02-19 23:59:59.999000""}]","[{""price"":49.0,""planName"":""regular_5"",""fromDate"":""2022-06-18 19:18:10.000000"",""toDate"":""2023-06-28 02:42:28.000000"",""billingOnDate"":null}]"
Store_5340,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":69.0,""planName"":""regular_7_5"",""fromDate"":""2022-06-15 18:01:46.000000"",""toDate"":""2024-08-23 00:13:17.300000"",""billingOnDate"":null}]"
Store_5323,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-19 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-19 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-19 23:59:59.999000""}]",[]
Store_5338,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-11 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-07-02 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-07-30 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-08-03 00:00:00.000000"",""endType"":null,""toDate"":""2022-08-03 23:59:59.999000""},{""toNow"":false,""startType"":""CUSTOMER_REACTIVATED"",""fromDate"":""2022-09-23 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-06-15 23:59:59.999000""}]","[{""price"":89.0,""planName"":""regular_10"",""fromDate"":""2022-07-21 22:07:13.000000"",""toDate"":""2022-07-30 20:26:37.000000"",""billingOnDate"":null},{""price"":89.0,""planName"":""regular_10"",""fromDate"":""2022-09-23 17:37:38.000000"",""toDate"":""2022-09-25 17:49:21.000000"",""billingOnDate"":null},{""price"":119.0,""planName"":""regular_15"",""fromDate"":""2022-09-25 17:49:21.000000"",""toDate"":""2022-12-26 17:58:22.000000"",""billingOnDate"":null},{""price"":149.0,""planName"":""regular_20"",""fromDate"":""2022-12-26 17:58:22.000000"",""toDate"":""2023-02-03 18:21:33.000000"",""billingOnDate"":null},{""price"":179.0,""planName"":""regular_25"",""fromDate"":""2023-02-03 18:21:33.000000"",""toDate"":""2023-02-21 16:30:57.000000"",""billingOnDate"":null},{""price"":149.0,""planName"":""regular_20"",""fromDate"":""2023-02-21 16:30:57.000000"",""toDate"":""2023-03-28 17:09:22.000000"",""billingOnDate"":null},{""price"":179.0,""planName"":""regular_25"",""fromDate"":""2023-03-28 17:09:22.000000"",""toDate"":""2023-04-20 16:16:19.000000"",""billingOnDate"":null},{""price"":209.0,""planName"":""regular_30"",""fromDate"":""2023-04-20 16:16:19.000000"",""toDate"":""2023-06-05 19:15:29.000000"",""billingOnDate"":null},{""price"":209.0,""planName"":""basic_regular_30"",""fromDate"":""2023-06-05 19:15:29.000000"",""toDate"":""2024-04-19 17:04:58.000000"",""billingOnDate"":null},{""price"":269.0,""planName"":""basic_regular_40"",""fromDate"":""2024-04-19 17:04:58.000000"",""toDate"":""2024-05-15 20:01:36.000000"",""billingOnDate"":null},{""price"":209.0,""planName"":""basic_regular_30"",""fromDate"":""2024-05-15 20:01:36.000000"",""toDate"":""2024-06-15 20:12:43.000000"",""billingOnDate"":null}]"
Store_5316,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-03 23:59:59.999000""}]",[]
Store_5320,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-28 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-28 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-28 23:59:59.999000""}]",[]
Store_5315,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5339,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-10 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-10-28 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-11-02 01:12:44.000000"",""toDate"":""2024-08-21 01:44:41.682000"",""billingOnDate"":null}]"
Store_5329,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""}]",[]
Store_5319,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-02 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-02 23:59:59.999000""}]",[]
Store_5318,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5335,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""}]",[]
Store_5337,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-20 23:59:59.999000""}]",[]
Store_5321,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5328,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-06 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-06 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-29 23:59:59.999000""}]",[]
Store_5331,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-01 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-01 23:59:59.999000""}]",[]
Store_5317,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""}]",[]
Store_5325,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""}]",[]
Store_5336,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""}]",[]
Store_5333,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5322,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5326,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-15 23:59:59.999000""}]",[]
Store_5334,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5327,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-10 23:59:59.999000""}]",[]
Store_5342,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-06-13 21:02:15.000000"",""toDate"":""2024-09-09 07:25:13.001000"",""billingOnDate"":null}]"
Store_5314,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5313,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-09 23:59:59.999000""}]",[]
Store_5301,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":119.0,""planName"":""plus_7_5"",""fromDate"":""2022-06-13 21:07:42.000000"",""toDate"":""2024-08-15 01:32:00.709000"",""billingOnDate"":null}]"
Store_5278,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_5308,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-26 18:26:10.000000"",""toDate"":""2022-05-26 18:28:34.000000"",""billingOnDate"":null},{""price"":15.2,""planName"":""regular_1_discount"",""fromDate"":""2022-05-26 18:28:34.000000"",""toDate"":""2024-09-07 00:44:15.224000"",""billingOnDate"":null}]"
Store_5264,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_5302,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-26 23:16:20.000000"",""toDate"":""2024-08-15 01:32:36.639000"",""billingOnDate"":null}]"
Store_5286,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-16 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-09-26 00:00:00.000000"",""endType"":null,""toDate"":""2023-01-04 23:59:59.999000""}]",[]
Store_5267,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5273,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_5292,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5289,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-03 23:59:59.999000""}]",[]
Store_5277,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-08 23:59:59.999000""}]",[]
Store_5293,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-12-16 23:59:59.999000""}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-06-14 17:06:06.000000"",""toDate"":""2022-12-16 15:32:31.000000"",""billingOnDate"":null}]"
Store_5269,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-07 23:59:59.999000""}]",[]
Store_5263,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5311,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-06-13 14:13:22.000000"",""toDate"":""2023-06-21 17:22:29.000000"",""billingOnDate"":null},{""price"":29.0,""planName"":""basic_regular_2_5"",""fromDate"":""2023-06-21 17:22:29.000000"",""toDate"":""2024-09-11 00:45:09.322000"",""billingOnDate"":null}]"
Store_5258,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-01-02 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-06-17 22:24:26.000000"",""toDate"":""2024-01-02 23:43:32.000000"",""billingOnDate"":null}]"
Store_5271,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_5262,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-24 23:59:59.999000""}]",[]
Store_5260,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-28 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2023-10-12 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5298,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-03-12 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-26 08:00:14.000000"",""toDate"":""2024-03-12 02:53:38.000000"",""billingOnDate"":null}]"
Store_5287,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_5261,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5270,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-08-01 23:59:59.999000""}]",[]
Store_5272,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-09-26 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-06-09 14:09:43.000000"",""toDate"":""2022-09-26 04:00:41.000000"",""billingOnDate"":null}]"
Store_5280,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_5300,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-20 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-06-22 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-07-17 18:20:06.000000"",""toDate"":""2024-08-14 00:40:57.093000"",""billingOnDate"":null}]"
Store_5307,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":169.0,""planName"":""plus_15"",""fromDate"":""2022-07-07 18:30:13.000000"",""toDate"":""2024-09-06 13:19:24.071000"",""billingOnDate"":null}]"
Store_5306,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-06-20 08:23:42.000000"",""toDate"":""2022-11-07 14:32:31.000000"",""billingOnDate"":null},{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-11-07 14:32:32.000000"",""toDate"":""2024-09-06 13:19:30.094000"",""billingOnDate"":null}]"
Store_5294,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-02 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-02 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-10-30 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-07-08 09:14:02.000000"",""toDate"":""2022-10-30 06:11:27.000000"",""billingOnDate"":null}]"
Store_5274,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""}]",[]
Store_5275,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-02 23:59:59.999000""}]",[]
Store_5276,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-13 23:59:59.999000""}]",[]
Store_5282,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2023-04-03 23:59:59.999000""}]",[]
Store_5268,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-20 23:59:59.999000""}]",[]
Store_5279,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-11 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-07-13 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_5304,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-06-12 13:52:09.000000"",""toDate"":""2024-08-28 01:49:21.362000"",""billingOnDate"":null}]"
Store_5266,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""}]",[]
Store_5296,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-23 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-10-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-11-08 23:59:59.999000""}]",[]
Store_5297,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2023-05-22 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-05-22 00:00:00.000000"",""endType"":null,""toDate"":""2023-07-10 23:59:59.999000""}]",[]
Store_5295,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-04 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-07-08 00:00:00.000000"",""endType"":null,""toDate"":""2023-04-25 23:59:59.999000""}]",[]
Store_5290,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-08 23:59:59.999000""}]",[]
Store_5299,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-03-12 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-26 08:41:27.000000"",""toDate"":""2024-03-12 02:54:24.000000"",""billingOnDate"":null}]"
Store_5285,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-06 23:59:59.999000""}]",[]
Store_5265,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-26 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-07-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-04 23:59:59.999000""}]",[]
Store_5305,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":99.0,""planName"":""plus_5"",""fromDate"":""2022-07-07 19:15:51.000000"",""toDate"":""2024-09-06 13:19:59.199000"",""billingOnDate"":null}]"
Store_5310,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-06-14 14:23:30.000000"",""toDate"":""2024-09-07 00:42:16.541000"",""billingOnDate"":null}]"
